id,margin,n_labels,goal1_id,goal1_label,goal1_score,goal2_id,goal2_label,goal2_score
31855,0.004975,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.564427,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.559451
31856,0.006758,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.518393,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.511635
31857,0.023719,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.577423,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.553704
31858,0.036502,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.593232,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.55673
31862,0.016232,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.571936,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.555704
31863,0.01987,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.490978,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.471108
31864,0.010909,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.520477,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.509567
31865,0.048322,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.505183,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.456861
31866,0.041686,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.516266,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.47458
31868,0.035884,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.4708,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.434916
31869,0.019004,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.585989,G3_biodiversity_interactions,How different components of biodiversity interact,0.566986
31870,0.022023,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.489016,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.466993
31871,0.036709,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.509757,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.473048
31872,0.045588,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.604372,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.558785
31873,0.010789,2,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.612027,G3_biodiversity_interactions,How different components of biodiversity interact,0.601238
31874,0.043803,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.612252,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.568449
31875,0.01556,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.506985,G3_biodiversity_interactions,How different components of biodiversity interact,0.491425
31876,0.042607,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.600149,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.557542
31877,0.004446,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.471059,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.466613
31878,0.011414,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.501393,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.489978
31879,0.018422,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.487846,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.469423
31880,0.000308,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.423009,G3_biodiversity_interactions,How different components of biodiversity interact,0.422701
31883,0.014847,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.610995,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.596148
31884,0.019232,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.610826,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.591594
31886,0.051338,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.532394,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.481056
31887,0.014089,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.513264,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.499175
31888,0.007375,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.486261,G3_biodiversity_interactions,How different components of biodiversity interact,0.478886
31889,0.011008,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.48569,G3_biodiversity_interactions,How different components of biodiversity interact,0.474683
31890,0.007189,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.490021,G3_biodiversity_interactions,How different components of biodiversity interact,0.482832
31891,0.024688,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.5079,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.483213
31892,0.002705,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.589958,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.587253
31893,0.010063,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.61316,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.603097
31894,0.046692,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.567888,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.521196
31895,0.04451,2,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.630415,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.585905
31896,0.037218,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.646666,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.609448
31897,0.006015,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.478616,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.472602
31901,0.019613,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.523146,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.503533
31903,0.024065,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.495164,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.471099
31909,0.009915,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.591404,G3_biodiversity_interactions,How different components of biodiversity interact,0.581489
31910,0.028068,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.51687,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.488803
31913,0.026294,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.533449,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.507155
31914,0.011928,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.489243,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.477315
31915,0.022969,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.513189,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.490221
31916,0.008816,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.503332,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.494516
31921,0.0414,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.652762,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.611363
31922,0.017809,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.346468,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.328659
31923,0.020151,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586513,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.566361
31924,0.040193,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.657699,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.617506
31925,0.043493,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.646782,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.60329
31926,0.042626,2,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.647701,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.605075
31927,0.001311,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.599197,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.597886
31928,0.020224,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.486587,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.466363
31929,0.039233,2,G3_biodiversity_interactions,How different components of biodiversity interact,0.534327,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.495094
31930,0.015588,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5579,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.542312
31931,0.025163,2,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.521607,G3_biodiversity_interactions,How different components of biodiversity interact,0.496444
31932,0.011781,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.48413,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.47235
31933,0.017601,2,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.47986,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.46226
