id,goal1_id,goal1_label,goal1_score
30228,G3_biodiversity_interactions,How different components of biodiversity interact,0.588156
30229,G3_biodiversity_interactions,How different components of biodiversity interact,0.567194
30230,G3_biodiversity_interactions,How different components of biodiversity interact,0.499411
30231,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.619204
30232,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.523033
30233,G3_biodiversity_interactions,How different components of biodiversity interact,0.557257
30234,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.589414
30235,G3_biodiversity_interactions,How different components of biodiversity interact,0.49809
30236,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.604046
30237,G3_biodiversity_interactions,How different components of biodiversity interact,0.522131
30238,G3_biodiversity_interactions,How different components of biodiversity interact,0.526833
30239,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.668032
30240,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.693222
30241,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.574214
30242,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.613096
30243,G3_biodiversity_interactions,How different components of biodiversity interact,0.526227
30244,G3_biodiversity_interactions,How different components of biodiversity interact,0.500741
30245,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.495812
30246,G3_biodiversity_interactions,How different components of biodiversity interact,0.61125
30247,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.630823
30248,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.494038
30249,,,0.0
30250,G3_biodiversity_interactions,How different components of biodiversity interact,0.582253
30251,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.733506
30252,G3_biodiversity_interactions,How different components of biodiversity interact,0.628316
30253,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.558377
30254,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.536603
30255,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.573058
30256,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.567197
30257,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.597756
30258,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.589298
30259,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.613241
30260,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.516515
30261,G3_biodiversity_interactions,How different components of biodiversity interact,0.545512
30262,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.627451
30263,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.600336
30264,,,0.0
30265,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.627266
30266,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.674008
30267,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.620082
30268,G3_biodiversity_interactions,How different components of biodiversity interact,0.517812
30269,G3_biodiversity_interactions,How different components of biodiversity interact,0.608368
30270,G3_biodiversity_interactions,How different components of biodiversity interact,0.550554
30271,,,0.0
30272,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.565512
30273,G3_biodiversity_interactions,How different components of biodiversity interact,0.608885
30274,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.520009
30275,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.499186
30276,,,0.0
30277,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.604627
30278,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.540309
30279,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.528461
30280,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.565358
30281,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.500226
30282,,,0.0
30283,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.660781
30284,,,0.0
30285,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.652756
30286,G3_biodiversity_interactions,How different components of biodiversity interact,0.572804
30287,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.555873
30288,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.657025
30289,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.56435
30290,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.609132
30291,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.524523
30292,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.522384
30293,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.568965
30294,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.661696
30295,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.666866
30296,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.533638
30297,G3_biodiversity_interactions,How different components of biodiversity interact,0.580135
30298,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.584844
30299,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.515496
30300,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.645733
30301,,,0.0
30302,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.606591
30303,G3_biodiversity_interactions,How different components of biodiversity interact,0.599157
30304,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.611912
30305,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.649623
30306,,,0.0
30307,,,0.0
30308,G3_biodiversity_interactions,How different components of biodiversity interact,0.534577
30309,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.736324
30310,G3_biodiversity_interactions,How different components of biodiversity interact,0.511402
30311,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.593444
30312,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.605792
30313,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.59953
30314,,,0.0
30315,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.50965
30316,G3_biodiversity_interactions,How different components of biodiversity interact,0.584909
30317,G3_biodiversity_interactions,How different components of biodiversity interact,0.630623
30318,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.53424
30319,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.645332
30320,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.620287
30321,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.512438
30322,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6581
30323,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.568673
30324,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.726944
30325,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.525514
30326,G3_biodiversity_interactions,How different components of biodiversity interact,0.62156
30327,G3_biodiversity_interactions,How different components of biodiversity interact,0.574728
30328,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.56623
30329,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.509115
30330,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.600202
30331,G3_biodiversity_interactions,How different components of biodiversity interact,0.634453
30332,G3_biodiversity_interactions,How different components of biodiversity interact,0.535538
30333,G3_biodiversity_interactions,How different components of biodiversity interact,0.50708
30334,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.676747
30335,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.612815
30336,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.572643
30337,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.606633
30338,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.691267
30339,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.650609
30340,,,0.0
30341,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.584135
30342,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.621542
30343,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.611255
30344,G3_biodiversity_interactions,How different components of biodiversity interact,0.521959
30345,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.651277
30346,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.665556
30347,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.67094
30348,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.594578
30349,G3_biodiversity_interactions,How different components of biodiversity interact,0.557234
30350,G3_biodiversity_interactions,How different components of biodiversity interact,0.633171
30351,G3_biodiversity_interactions,How different components of biodiversity interact,0.604551
30352,G3_biodiversity_interactions,How different components of biodiversity interact,0.602725
